id,title,slug,brand,confidence,categoryPath,sku,importFile,priceUae,priceKsa,compareAtPriceUae,compareAtPriceKsa,processor,ram,storage,condition,imageCount,blockers,notes
prod_import_xlsx_1776538003641_241,Samsung Galaxy Note 20 Ultra Smartphone,samsung-galaxy-note-20-ultra,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-NOTE-20-ULTRA,exshopi_full_350_products_with_specs.xlsx,2100,,2100,,Exynos 990 / Snapdragon 865+,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_242,Samsung Galaxy Z Flip 3 Smartphone,samsung-galaxy-z-flip-3,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-Z-FLIP-3,exshopi_full_350_products_with_specs.xlsx,1900,,1900,,Snapdragon 888,8GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_243,Samsung Galaxy Z Flip 4 Smartphone,samsung-galaxy-z-flip-4,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-Z-FLIP-4,exshopi_full_350_products_with_specs.xlsx,2400,,2400,,Snapdragon 8+ Gen 1,8GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_244,Samsung Galaxy Z Flip 5 Smartphone,samsung-galaxy-z-flip-5,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-Z-FLIP-5,exshopi_full_350_products_with_specs.xlsx,3000,,3000,,Snapdragon 8 Gen 2,8GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_245,Samsung Galaxy Z Fold 3 Smartphone,samsung-galaxy-z-fold-3,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-Z-FOLD-3,exshopi_full_350_products_with_specs.xlsx,3100,,3100,,Snapdragon 888,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_246,Samsung Galaxy Z Fold 4 Smartphone,samsung-galaxy-z-fold-4,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-Z-FOLD-4,exshopi_full_350_products_with_specs.xlsx,3800,,3800,,Snapdragon 8+ Gen 1,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_247,Samsung Galaxy Z Fold 5 Smartphone,samsung-galaxy-z-fold-5,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-Z-FOLD-5,exshopi_full_350_products_with_specs.xlsx,4700,,4700,,Snapdragon 8 Gen 2,12GB,256GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_248,Samsung Galaxy M12 Smartphone,samsung-galaxy-m12,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-M12,exshopi_full_350_products_with_specs.xlsx,420,,420,,Exynos 850,4GB,64GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_249,Samsung Galaxy M13 Smartphone,samsung-galaxy-m13,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-M13,exshopi_full_350_products_with_specs.xlsx,480,,480,,Exynos 850,4GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_250,Samsung Galaxy M14 Smartphone,samsung-galaxy-m14,Samsung,low,electronics/mobiles-tablets/smartphones,EX-DRAFT-SAMSUNG-GALAXY-M14,exshopi_full_350_products_with_specs.xlsx,590,,590,,Exynos 1330,6GB,128GB,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_251,20W Fast Charger,20w-fast-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-20W-FAST-CHARGER,exshopi_full_350_products_with_specs.xlsx,35,,35,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_252,25W Samsung Charger,25w-samsung-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-25W-SAMSUNG-CHARGER,exshopi_full_350_products_with_specs.xlsx,45,,45,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_253,45W Fast Charger,45w-fast-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-45W-FAST-CHARGER,exshopi_full_350_products_with_specs.xlsx,69,,69,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_254,65W GaN Charger,65w-gan-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-65W-GAN-CHARGER,exshopi_full_350_products_with_specs.xlsx,89,,89,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_255,100W Charger,100w-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-100W-CHARGER,exshopi_full_350_products_with_specs.xlsx,129,,129,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_256,Car Charger USB,car-charger-usb,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-CAR-CHARGER-USB,exshopi_full_350_products_with_specs.xlsx,45,,45,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_257,Dual Port Charger,dual-port-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-DUAL-PORT-CHARGER,exshopi_full_350_products_with_specs.xlsx,45,,45,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_258,Wireless Charger,wireless-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-WIRELESS-CHARGER,exshopi_full_350_products_with_specs.xlsx,69,,69,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_259,MagSafe Charger,magsafe-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-MAGSAFE-CHARGER,exshopi_full_350_products_with_specs.xlsx,85,,85,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_260,Charging Dock,charging-dock,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-CHARGING-DOCK,exshopi_full_350_products_with_specs.xlsx,79,,79,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_261,Multi Charging Station,multi-charging-station,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-MULTI-CHARGING-STATION,exshopi_full_350_products_with_specs.xlsx,119,,119,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_262,Travel Adapter,travel-adapter,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-TRAVEL-ADAPTER,exshopi_full_350_products_with_specs.xlsx,55,,55,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_263,Power Strip,power-strip,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-POWER-STRIP,exshopi_full_350_products_with_specs.xlsx,49,,49,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_264,USB Hub Charger,usb-hub-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-USB-HUB-CHARGER,exshopi_full_350_products_with_specs.xlsx,45,,45,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_265,Solar Charger,solar-charger,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-SOLAR-CHARGER,exshopi_full_350_products_with_specs.xlsx,45,,45,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_266,Lightning Cable,lightning-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-LIGHTNING-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_267,Type-C Cable,type-c-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-TYPE-C-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_268,Type-C to Type-C Cable,type-c-to-type-c-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-TYPE-C-TO-TYPE-C-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_269,USB-A Cable,usb-a-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-USB-A-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_270,Fast Charging Cable,fast-charging-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-FAST-CHARGING-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_271,Nylon Braided Cable,nylon-braided-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-NYLON-BRAIDED-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_272,Magnetic Cable,magnetic-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-MAGNETIC-CABLE,exshopi_full_350_products_with_specs.xlsx,35,,35,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_273,3-in-1 Cable,3-in-1-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-3-IN-1-CABLE,exshopi_full_350_products_with_specs.xlsx,35,,35,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_274,iPhone Cable,iphone-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-IPHONE-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_275,Samsung Cable,samsung-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-SAMSUNG-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_276,Laptop Charging Cable,laptop-charging-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-LAPTOP-CHARGING-CABLE,exshopi_full_350_products_with_specs.xlsx,45,,45,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_277,HDMI Cable,hdmi-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-HDMI-CABLE,exshopi_full_350_products_with_specs.xlsx,29,,29,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_278,AUX Cable,aux-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-AUX-CABLE,exshopi_full_350_products_with_specs.xlsx,19,,19,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_279,OTG Cable,otg-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-OTG-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_280,Extension Cable,extension-cable,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-EXTENSION-CABLE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_281,Power Bank 10000mAh,power-bank-10000mah,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-POWER-BANK-10000MAH,exshopi_full_350_products_with_specs.xlsx,59,,59,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_282,Power Bank 20000mAh,power-bank-20000mah,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-POWER-BANK-20000MAH,exshopi_full_350_products_with_specs.xlsx,89,,89,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_283,MagSafe Power Bank,magsafe-power-bank,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-MAGSAFE-POWER-BANK,exshopi_full_350_products_with_specs.xlsx,119,,119,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_284,Solar Power Bank,solar-power-bank,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-SOLAR-POWER-BANK,exshopi_full_350_products_with_specs.xlsx,149,,149,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_285,Wireless Power Bank,wireless-power-bank,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-WIRELESS-POWER-BANK,exshopi_full_350_products_with_specs.xlsx,75,,75,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_286,Laptop Power Bank,laptop-power-bank,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-LAPTOP-POWER-BANK,exshopi_full_350_products_with_specs.xlsx,169,,169,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_287,Battery Pack,battery-pack,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-BATTERY-PACK,exshopi_full_350_products_with_specs.xlsx,75,,75,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_288,Car Jump Starter,car-jump-starter,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-CAR-JUMP-STARTER,exshopi_full_350_products_with_specs.xlsx,199,,199,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_289,Mini Power Bank,mini-power-bank,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-MINI-POWER-BANK,exshopi_full_350_products_with_specs.xlsx,75,,75,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_290,Fast Charge Power Bank,fast-charge-power-bank,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-FAST-CHARGE-POWER-BANK,exshopi_full_350_products_with_specs.xlsx,75,,75,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_291,AirPods,airpods,Apple,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-AIRPODS,exshopi_full_350_products_with_specs.xlsx,499,,499,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_292,Wireless Earbuds,wireless-earbuds,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-WIRELESS-EARBUDS,exshopi_full_350_products_with_specs.xlsx,89,,89,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_293,Bluetooth Headphones,bluetooth-headphones,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-BLUETOOTH-HEADPHONES,exshopi_full_350_products_with_specs.xlsx,119,,119,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_294,Gaming Headset,gaming-headset,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-GAMING-HEADSET,exshopi_full_350_products_with_specs.xlsx,99,,99,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_295,Neckband Earphones,neckband-earphones,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-NECKBAND-EARPHONES,exshopi_full_350_products_with_specs.xlsx,49,,49,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_296,Wired Earphones,wired-earphones,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-WIRED-EARPHONES,exshopi_full_350_products_with_specs.xlsx,29,,29,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_297,Bluetooth Speaker,bluetooth-speaker,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-BLUETOOTH-SPEAKER,exshopi_full_350_products_with_specs.xlsx,89,,89,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_298,Mini Speaker,mini-speaker,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-MINI-SPEAKER,exshopi_full_350_products_with_specs.xlsx,59,,59,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_299,Soundbar,soundbar,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-SOUNDBAR,exshopi_full_350_products_with_specs.xlsx,249,,249,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_300,Noise Cancelling Headphones,noise-cancelling-headphones,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-NOISE-CANCELLING-HEADPHONES,exshopi_full_350_products_with_specs.xlsx,169,,169,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_301,Silicone Case,silicone-case,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-SILICONE-CASE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_302,Transparent Case,transparent-case,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-TRANSPARENT-CASE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_303,Rugged Case,rugged-case,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-RUGGED-CASE,exshopi_full_350_products_with_specs.xlsx,25,,25,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
prod_import_xlsx_1776538003641_304,Leather Case,leather-case,Generic,low,electronics/mobiles-tablets/mobile-accessories,EX-DRAFT-LEATHER-CASE,exshopi_full_350_products_with_specs.xlsx,39,,39,,N/A,N/A,N/A,New,0,missing_images|missing_ksa_price|missing_ksa_compare_at_price|missing_top_level_category_fields|generic_brand|ambiguous_title|weak_model_signal,imported_from:exshopi_full_350_products_with_specs.xlsx
